"year","month","var.name","area","statistic","value" 
2000,"January","BottomT","GULF_OF_MAINE","mean",7.69133985562549
2000,"February","BottomT","GULF_OF_MAINE","mean",7.00785387214697
2000,"March","BottomT","GULF_OF_MAINE","mean",6.69491874918693
2000,"April","BottomT","GULF_OF_MAINE","mean",6.70516963622871
2000,"May","BottomT","GULF_OF_MAINE","mean",6.69715207444525
2000,"June","BottomT","GULF_OF_MAINE","mean",7.09358923145652
2000,"July","BottomT","GULF_OF_MAINE","mean",7.59623867044998
2000,"August","BottomT","GULF_OF_MAINE","mean",8.12616358008803
2000,"September","BottomT","GULF_OF_MAINE","mean",8.16105523036618
2000,"October","BottomT","GULF_OF_MAINE","mean",8.21785649048295
2000,"November","BottomT","GULF_OF_MAINE","mean",8.33080119741929
2000,"December","BottomT","GULF_OF_MAINE","mean",7.86231879189654
2000,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.23461245700952
2000,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.30893429017119
2000,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.44426337703285
2000,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.30620590218023
2000,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.48370664467483
2000,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.0293338133709
2000,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.64621342753665
2000,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.26527324558067
2000,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.50698059737779
2000,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.8232608352362
2000,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.8850315677179
2000,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.35630417646641
2000,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.79284306904
2000,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.3053478122871
2000,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.751211266484
2000,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.4523524788933
2000,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.0535844838427
2000,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.0035524881548
2000,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.4716195073179
2000,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.8442459547071
2000,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",23.3295557777915
2000,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.5407067691927
2000,"November","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.2636254912449
2000,"December","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.9879259930183
2000,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.918983331403357
2000,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.497200191430792
2000,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.637388019643746
2000,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.856494921127567
2000,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.870926063678308
2000,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.613922281061371
2000,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.431075649879844
2000,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.549896477048199
2000,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.479411949886273
2000,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.53580995822329
2000,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.450327161439827
2000,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.637513560589399
2000,"January","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.512993321772789
2000,"February","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.261515697216589
2000,"March","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.23192907097696
2000,"April","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.221777140109236
2000,"May","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.478875979822963
2000,"June","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.408212258177773
2000,"July","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.392877613280178
2000,"August","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.3680907821864
2000,"September","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.331000170246174
2000,"October","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.323781816228441
2000,"November","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.423618505730332
2000,"December","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.334851631459441
2000,"January","BottomT","GEORGES_BANK","sd",0.427605741090278
2000,"February","BottomT","GEORGES_BANK","sd",0.322465294817102
2000,"March","BottomT","GEORGES_BANK","sd",0.281645265107603
2000,"April","BottomT","GEORGES_BANK","sd",0.221377290191821
2000,"May","BottomT","GEORGES_BANK","sd",0.322874900947741
2000,"June","BottomT","GEORGES_BANK","sd",0.258269662581286
2000,"July","BottomT","GEORGES_BANK","sd",0.297486043895426
2000,"August","BottomT","GEORGES_BANK","sd",0.260542168164348
2000,"September","BottomT","GEORGES_BANK","sd",0.257256041139042
2000,"October","BottomT","GEORGES_BANK","sd",0.198325893012561
2000,"November","BottomT","GEORGES_BANK","sd",0.3601526096783
2000,"December","BottomT","GEORGES_BANK","sd",0.311573922491689
2000,"January","BottomT","GULF_OF_MAINE","sd",0.457187024591632
2000,"February","BottomT","GULF_OF_MAINE","sd",0.179022106471387
2000,"March","BottomT","GULF_OF_MAINE","sd",0.190922176121258
2000,"April","BottomT","GULF_OF_MAINE","sd",0.1866203600558
2000,"May","BottomT","GULF_OF_MAINE","sd",0.261702663036692
2000,"June","BottomT","GULF_OF_MAINE","sd",0.255534403762562
2000,"July","BottomT","GULF_OF_MAINE","sd",0.366233388570763
2000,"August","BottomT","GULF_OF_MAINE","sd",0.248679540375773
2000,"September","BottomT","GULF_OF_MAINE","sd",0.294022259304782
2000,"October","BottomT","GULF_OF_MAINE","sd",0.231685730690384
2000,"November","BottomT","GULF_OF_MAINE","sd",0.287185912798908
2000,"December","BottomT","GULF_OF_MAINE","sd",0.328989540077062
2000,"January","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.411050797393941
2000,"February","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.275131103069867
2000,"March","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.240858831383617
2000,"April","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.21318217174679
2000,"May","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.185531798567139
2000,"June","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.176414424637686
2000,"July","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.248958353702954
2000,"August","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.257030293021991
2000,"September","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.211872780884889
2000,"October","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.308978695967697
2000,"November","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.235031989810366
2000,"December","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.290691308543802
2000,"January","BottomT","SOUTHERN_ATLANTIC_BIG","sd",1.16020383125589
2000,"February","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.508765779525864
2000,"March","BottomT","SOUTHERN_ATLANTIC_BIG","sd",1.12972644321844
2000,"April","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.569788664035401
2000,"May","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.325753035757859
2000,"June","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.536043338040197
2000,"July","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.313066776585556
2000,"August","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.545464263981463
2000,"September","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.299204027919262
2000,"October","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.371746447318249
2000,"November","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.526243077476588
2000,"December","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.736936641675425
2001,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",8.31064906028303
2001,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",7.61702217345635
2001,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",7.0872345903727
2001,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",7.91862981505679
2001,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",10.1904165750735
2001,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",12.3137884155016
2001,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.2332274571326
2001,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",15.6780359457044
2001,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.2321993998733
2001,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.125423582393
2001,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",15.3289090068739
2001,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",13.4944641832264
2001,"January","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.16211219848815
2001,"February","BottomT","SOUTHERN_NEW_ENGLAND","mean",6.62040045394865
2001,"March","BottomT","SOUTHERN_NEW_ENGLAND","mean",6.03840686058182
2001,"April","BottomT","SOUTHERN_NEW_ENGLAND","mean",6.54015502994026
2001,"May","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.05367812406495
2001,"June","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.99165658702225
2001,"July","BottomT","SOUTHERN_NEW_ENGLAND","mean",11.257827851632
2001,"August","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.2783490434494
2001,"September","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.2567312748145
2001,"October","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.8853379581492
2001,"November","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.2304364166681
2001,"December","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.0156025578333
2001,"January","BottomT","GEORGES_BANK","mean",7.40487476991919
2001,"February","BottomT","GEORGES_BANK","mean",6.62931572655725
2001,"March","BottomT","GEORGES_BANK","mean",6.01118003834442
2001,"April","BottomT","GEORGES_BANK","mean",6.21789086651712
2001,"May","BottomT","GEORGES_BANK","mean",7.08739889269431
2001,"June","BottomT","GEORGES_BANK","mean",7.87825751203149
2001,"July","BottomT","GEORGES_BANK","mean",8.98601595826798
2001,"August","BottomT","GEORGES_BANK","mean",10.1602473306129
2001,"September","BottomT","GEORGES_BANK","mean",11.3202911578197
2001,"October","BottomT","GEORGES_BANK","mean",11.9410999942811
2001,"November","BottomT","GEORGES_BANK","mean",11.3020641604507
2001,"December","BottomT","GEORGES_BANK","mean",10.1153078827411
2001,"January","BottomT","GULF_OF_MAINE","mean",7.28047767768821
2001,"February","BottomT","GULF_OF_MAINE","mean",6.92520512227224
2001,"March","BottomT","GULF_OF_MAINE","mean",6.41091683733578
2001,"April","BottomT","GULF_OF_MAINE","mean",6.1796203179793
2001,"May","BottomT","GULF_OF_MAINE","mean",6.35483899597571
2001,"June","BottomT","GULF_OF_MAINE","mean",6.51202517737924
2001,"July","BottomT","GULF_OF_MAINE","mean",6.97483671926815
2001,"August","BottomT","GULF_OF_MAINE","mean",7.32845828098637
2001,"September","BottomT","GULF_OF_MAINE","mean",7.65666781573159
2001,"October","BottomT","GULF_OF_MAINE","mean",7.80002698720604
2001,"November","BottomT","GULF_OF_MAINE","mean",7.70424596761015
2001,"December","BottomT","GULF_OF_MAINE","mean",7.67145989633594
2001,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.29335342719396
2001,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.69423013573848
2001,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.98153149081258
2001,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.42508841318208
2001,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.16644685413675
2001,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.6671429446162
2001,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.63216174296246
2001,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.41966375835369
2001,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.61250260367678
2001,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.26200275575703
2001,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.31283033581363
2001,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.81975162852232
2001,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",15.7582531699971
2001,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",15.9985834827114
2001,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",15.781231890723
2001,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.712884159469
2001,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.1546996831093
2001,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.6492054996805
2001,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.3359895906141
2001,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.9044667254853
2001,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.5251796743108
2001,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.5282656815184
2001,"November","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.7839593414631
2001,"December","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.7992877735886
2001,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.798335633257992
2001,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.70371492605221
2001,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.761821996724894
2001,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.861695213276717
2001,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.628451817855862
2001,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.866216012796497
2001,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.781536187662599
2001,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.715795000400854
2001,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.451081096778383
2001,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.311995214872899
2001,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.276874571820717
2001,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.444154930179568
2001,"January","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.37517873095469
2001,"February","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.265280893938385
2001,"March","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.239130483659283
2001,"April","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.340102421914342
2001,"May","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.48790934672327
2001,"June","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.486252838125961
2001,"July","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.404415882557806
2001,"August","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.294779189232204
2001,"September","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.353881146300468
2001,"October","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.375925987201034
2001,"November","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.41076948184901
2001,"December","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.366137940958742
2001,"January","BottomT","GEORGES_BANK","sd",0.286323561932248
2001,"February","BottomT","GEORGES_BANK","sd",0.410090823351049
2001,"March","BottomT","GEORGES_BANK","sd",0.278533327887632
2001,"April","BottomT","GEORGES_BANK","sd",0.228606440829121
2001,"May","BottomT","GEORGES_BANK","sd",0.331751996051197
2001,"June","BottomT","GEORGES_BANK","sd",0.211628769513815
2001,"July","BottomT","GEORGES_BANK","sd",0.326940306747216
2001,"August","BottomT","GEORGES_BANK","sd",0.315636153095356
2001,"September","BottomT","GEORGES_BANK","sd",0.363064543959982
2001,"October","BottomT","GEORGES_BANK","sd",0.348542375278207
2001,"November","BottomT","GEORGES_BANK","sd",0.344200028330415
2001,"December","BottomT","GEORGES_BANK","sd",0.356393761583736
2001,"January","BottomT","GULF_OF_MAINE","sd",0.203112477035452
2001,"February","BottomT","GULF_OF_MAINE","sd",0.190417831786882
2001,"March","BottomT","GULF_OF_MAINE","sd",0.209127727970866
2001,"April","BottomT","GULF_OF_MAINE","sd",0.18921974674399
2001,"May","BottomT","GULF_OF_MAINE","sd",0.326372363149873
2001,"June","BottomT","GULF_OF_MAINE","sd",0.236691616168784
2001,"July","BottomT","GULF_OF_MAINE","sd",0.283074142602491
2001,"August","BottomT","GULF_OF_MAINE","sd",0.210383979242843
2001,"September","BottomT","GULF_OF_MAINE","sd",0.312887208317483
2001,"October","BottomT","GULF_OF_MAINE","sd",0.338760343368472
2001,"November","BottomT","GULF_OF_MAINE","sd",0.23066649632918
2001,"December","BottomT","GULF_OF_MAINE","sd",0.2680897236789
2001,"January","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.464407715671117
2001,"February","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.27471025636869
2001,"March","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.270966790023087
2001,"April","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.234916350580707
2001,"May","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.235609344362054
2001,"June","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.253623609958953
2001,"July","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.315547136530017
2001,"August","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.213515397629341
2001,"September","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.229964637213224
2001,"October","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.232510024538758
2001,"November","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.200244467153819
2001,"December","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.225769026057722
2001,"January","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.895038145447247
2001,"February","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.613987176762621
2001,"March","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.971113632448197
2001,"April","BottomT","SOUTHERN_ATLANTIC_BIG","sd",1.08607917975606
2001,"May","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.362668117983484
2001,"June","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.210051177083556
2001,"July","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.242580776381072
2001,"August","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.322097964981515
2001,"September","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.367600987474659
2001,"October","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.30501414913254
2001,"November","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.372936475469093
2001,"December","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.669241640885688
2002,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",11.0582529887227
2002,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",9.62690252967721
2002,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",10.0065743498759
2002,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",11.2457807607472
2002,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",13.0050985643745
2002,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.7439499147961
2002,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",16.3518640861515
2002,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.2545132612557
2002,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.9268522476805
2002,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.6657245394118
2002,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.7281617166129
2002,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",11.0801038685464
2002,"January","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.61194479588242
2002,"February","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.16749806655725
2002,"March","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.71510598098226
2002,"April","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.25797738540542
2002,"May","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.08420571978907
2002,"June","BottomT","SOUTHERN_NEW_ENGLAND","mean",10.061423213158
2002,"July","BottomT","SOUTHERN_NEW_ENGLAND","mean",10.7733221573409
2002,"August","BottomT","SOUTHERN_NEW_ENGLAND","mean",11.6414304572185
2002,"September","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.8688967848658
2002,"October","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.7120589408888
2002,"November","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.9615644327595
2002,"December","BottomT","SOUTHERN_NEW_ENGLAND","mean",10.5448134076996
2002,"January","BottomT","GEORGES_BANK","mean",8.1272005354433
2002,"February","BottomT","GEORGES_BANK","mean",6.66530083424783
2002,"March","BottomT","GEORGES_BANK","mean",6.25170760052438
2002,"April","BottomT","GEORGES_BANK","mean",6.93091115299479
2002,"May","BottomT","GEORGES_BANK","mean",7.63822278948827
2002,"June","BottomT","GEORGES_BANK","mean",8.81086210820727
2002,"July","BottomT","GEORGES_BANK","mean",9.62866982748253
2002,"August","BottomT","GEORGES_BANK","mean",10.7651495399349
2002,"September","BottomT","GEORGES_BANK","mean",12.187299586317
2002,"October","BottomT","GEORGES_BANK","mean",12.6880375118717
2002,"November","BottomT","GEORGES_BANK","mean",11.4280980288304
2002,"December","BottomT","GEORGES_BANK","mean",9.47353930178915
2002,"January","BottomT","GULF_OF_MAINE","mean",7.37401075523584
2002,"February","BottomT","GULF_OF_MAINE","mean",6.81621369255359
2002,"March","BottomT","GULF_OF_MAINE","mean",6.5718129174514
2002,"April","BottomT","GULF_OF_MAINE","mean",6.68529698030672
2002,"May","BottomT","GULF_OF_MAINE","mean",6.85893753143234
2002,"June","BottomT","GULF_OF_MAINE","mean",7.26823401419252
2002,"July","BottomT","GULF_OF_MAINE","mean",7.74331466010996
2002,"August","BottomT","GULF_OF_MAINE","mean",8.26713312453689
2002,"September","BottomT","GULF_OF_MAINE","mean",8.58801168684343
2002,"October","BottomT","GULF_OF_MAINE","mean",8.79412499515066
2002,"November","BottomT","GULF_OF_MAINE","mean",8.62656576252872
2002,"December","BottomT","GULF_OF_MAINE","mean",8.06590175393585
2002,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.39199603917314
2002,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.74559102025914
2002,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.82369695444317
2002,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.84420338014857
2002,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.44121466607009
2002,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.06500166456864
2002,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.79737932417871
2002,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.50861588372645
2002,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.54235485367921
2002,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.87550319770016
2002,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.7898456333916
2002,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.97865177798498
2002,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",15.7452356575798
2002,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",15.676504754417
2002,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.7022192135293
2002,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",19.5057917762134
2002,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.0767298073217
2002,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.4035653248843
2002,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.7106783756966
2002,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",24.1536419720099
2002,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",23.6937409031722
2002,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.5383241100898
2002,"November","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.9511782761663
2002,"December","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.960770299518
2002,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.252871874872139
2002,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.437986864826373
2002,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.58543921546838
2002,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.613103015525072
2002,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.662006031215862
2002,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.458533593090473
2002,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.369450970522719
2002,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.378304300565918
2002,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.437384016782335
2002,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.631449060258907
2002,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.336245982947743
2002,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.393674677206104
2002,"January","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.221399041470784
2002,"February","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.313605723481754
2002,"March","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.24900680657055
2002,"April","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.357118644124566
2002,"May","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.310924948684325
2002,"June","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.405873384178128
2002,"July","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.384325370132012
2002,"August","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.365228600705781
2002,"September","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.387502702984317
2002,"October","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.544300702722415
2002,"November","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.29158036648433
2002,"December","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.409305189285406
2002,"January","BottomT","GEORGES_BANK","sd",0.289803050939999
2002,"February","BottomT","GEORGES_BANK","sd",0.362266339998734
2002,"March","BottomT","GEORGES_BANK","sd",0.207292201779805
2002,"April","BottomT","GEORGES_BANK","sd",0.201430849461437
2002,"May","BottomT","GEORGES_BANK","sd",0.24834866006824
2002,"June","BottomT","GEORGES_BANK","sd",0.352677191576819
2002,"July","BottomT","GEORGES_BANK","sd",0.235729694886137
2002,"August","BottomT","GEORGES_BANK","sd",0.222132568619189
2002,"September","BottomT","GEORGES_BANK","sd",0.379921806320985
2002,"October","BottomT","GEORGES_BANK","sd",0.407576844988447
